0.008667,-0.004395,1.005371,1.135864,0.150146,0.216675,0
0.013550,0.000244,1.002075,0.830688,0.150146,0.155640,0
0.006958,-0.002197,1.003784,-0.023804,0.150146,0.277710,0
0.009155,-0.004150,1.007324,-0.267944,-0.155029,0.216675,0
0.015381,-0.002930,1.001465,0.220337,0.089111,0.216675,0
0.012085,-0.002930,1.001709,-0.390015,0.150146,0.155640,0
0.008545,-0.004028,1.006226,-0.206909,0.150146,0.155640,0
0.011841,-0.002441,1.003052,-0.328979,-0.032959,0.155640,0
0.011108,0.000854,1.002930,-0.145874,0.028076,0.155640,0
0.009399,-0.005493,1.004272,0.586548,0.150146,0.155640,0
0.012695,-0.007446,1.003174,-0.512085,-0.155029,0.216675,0
0.007935,0.000732,0.998047,0.830688,0.150146,0.094604,0
0.008545,-0.003052,1.004150,-0.756226,-0.155029,0.216675,0
0.011353,-0.004517,0.998047,-0.023804,0.089111,0.155640,0
0.011230,-0.001953,1.007568,0.159302,0.089111,0.216675,0
0.011597,-0.005127,1.008789,0.464478,0.150146,0.155640,0
0.015503,-0.003052,1.007080,-0.695190,0.089111,0.155640,0
0.009277,-0.002686,1.001953,0.403442,0.333252,0.094604,0
0.010864,-0.004028,1.003174,-0.939331,-0.093994,0.216675,0
0.012085,-0.005615,1.003662,0.159302,0.089111,-0.027466,0
0.010376,-0.006958,1.002808,-0.390015,-0.032959,0.155640,0
0.012451,-0.003662,1.002563,-0.939331,-0.093994,0.094604,0
0.012573,-0.005615,1.000244,-0.206909,-0.032959,0.216675,0
0.004150,-0.002563,1.000000,1.441040,0.272217,0.216675,0
0.023560,0.005371,1.002075,-0.817261,-0.093994,0.033569,0
0.012451,-0.004028,1.001587,-0.634155,-0.155029,0.155640,0
0.028076,-0.020874,1.003906,-2.098999,-0.155029,-3.140259,0
0.000610,-0.001587,0.980957,-8.812866,-0.155029,-0.576782,0
0.018799,-0.019165,1.021973,-2.892456,0.089111,-0.393677,0
-0.003296,-0.003174,1.019653,-5.761108,1.614990,4.122925,0
0.013916,-0.011353,1.055908,-6.737671,1.126709,-0.088501,0
0.031616,-0.074951,0.939819,-29.503784,2.347412,-6.069946,0
0.026733,-0.080200,0.994385,22.009888,-1.741943,5.587769,0
-0.000366,-0.052612,0.978394,5.774536,-0.399170,-0.393677,0
0.014526,-0.004028,1.026855,3.272095,-2.901611,1.315308,0
0.008545,-0.031616,1.009888,-2.770386,0.150146,-0.149536,0
0.011230,-0.023926,1.012817,1.990356,0.455322,-0.759888,0
0.022949,-0.024658,1.006592,-3.319702,3.812256,-1.797485,0
0.014038,-0.044067,1.043213,-19.127808,4.117432,-0.149536,0
0.040405,-0.158203,1.182983,-47.081909,11.624756,14.437866,0
-0.094360,-0.364990,1.545776,-103.844604,51.419678,20.968628,0
-0.055054,-0.810303,1.415894,-59.472046,54.166260,56.979370,0
-0.025635,-1.049561,1.291504,-124.840698,75.589600,114.291382,0
0.180298,-1.633423,0.811401,-98.229370,94.632568,231.723022,0
0.213501,-1.140381,0.492188,-92.125854,23.892822,270.053101,0
0.604004,-0.899048,-0.187622,-4.540405,-72.603760,391.085815,0
1.309814,-0.405151,0.073853,-47.753296,104.398193,584.872437,0
1.180786,0.676392,1.084473,-124.413452,-132.479248,353.854370,0
0.944458,0.486572,0.904907,-147.728882,-106.234131,279.330444,0
0.701050,1.594116,1.257935,-128.441772,-195.101318,218.173218,0
0.464478,0.609009,1.612549,-137.963257,-28.048096,32.199097,0
0.322754,-0.389404,1.157104,-223.473511,-43.551025,-40.737915,0
0.385254,-0.673706,0.287720,-123.192749,34.146729,21.029663,0
0.591919,-0.589600,1.380615,-15.404663,-112.703857,22.189331,0
0.947510,0.160645,2.006226,29.517212,-73.458252,54.721069,0
0.845947,0.700806,3.436890,6.751099,116.849365,-113.735962,0
1.546997,0.069824,3.190796,103.430786,316.800537,-180.325317,0
2.965698,-0.710693,1.630981,69.251099,559.598389,-307.522583,0
2.489014,-0.212646,-1.067627,235.144653,391.202393,-215.237427,0
1.318848,-0.447754,-1.379272,88.904419,259.183350,-434.597778,0
1.295532,-3.628174,-2.659302,123.816528,105.863037,-356.655884,0
2.062012,-3.999512,-0.040161,-14.794312,-372.469482,156.283569,0
3.567749,-1.806519,0.102783,10.108032,-414.339600,562.228394,0
3.995605,0.581055,2.373901,-55.321655,-479.708252,617.282104,0
2.501587,3.202637,3.487305,0.220337,-130.526123,318.331909,0
2.299072,3.780029,3.896484,-113.244019,82.303467,-158.352661,0
3.995605,0.390503,2.467773,30.554810,410.977783,-551.663208,0
3.996094,-2.348511,1.127930,126.196899,495.267334,-573.818970,0
3.520142,-3.999512,-3.934448,161.231079,413.968506,-382.656860,0
1.220703,-3.994629,-3.456787,1.563110,-153.841553,46.969604,0
1.895142,-1.190063,1.892212,-10.460815,-489.779053,332.492065,0
0.260254,3.704468,3.999512,110.877075,-185.152588,154.391479,0
0.651245,1.901123,2.338745,71.631470,-20.479736,-95.242310,0
0.737183,-0.931885,2.442017,239.722290,60.086670,-367.153931,0
-0.461548,-3.999512,-0.738403,42.822876,96.890869,-269.070435,0
-1.239746,-2.063721,0.737427,196.814575,-85.543213,250.338745,0
-0.759766,0.087891,0.644287,-71.312866,-2.901611,292.636108,0
-1.171509,1.112427,1.050049,-91.637573,71.317139,223.666382,0
-1.541138,-0.319092,0.458740,3.882446,111.234131,145.602417,0
-1.023560,0.885010,0.366699,29.273071,18.521729,219.454956,0
3.116821,0.888306,0.090210,4.920044,-81.697998,-131.924438,0
3.995605,-1.637695,3.999512,5.103149,-294.893799,-127.957153,0
3.590820,0.465942,0.611694,-43.969116,259.305420,39.157104,0
1.600342,-0.094971,0.222046,-135.949097,29.324951,-23.648071,0
0.222656,-0.086792,0.392944,-43.908081,-63.143311,-39.822388,0
-1.802490,0.033203,0.744141,-127.404175,-137.362061,-128.201294,0
-2.513306,-1.642334,1.865967,50.452271,-148.592529,-114.895630,0
-1.755859,-0.949219,1.626831,0.403442,27.554932,25.790405,0
-0.094604,-0.399658,1.075439,15.845337,77.176514,96.102905,0
-0.059570,-0.446777,1.077881,41.174927,106.534424,144.686890,0
0.154785,-0.703491,1.306274,-41.710815,19.803467,140.719604,0
0.582764,0.116333,1.201782,-2.037964,151.395264,185.153198,0
1.103760,0.646729,2.755493,40.747681,-68.636475,127.047729,0
1.677979,1.009888,1.240356,-144.555054,153.714600,-217.678833,0
1.954834,0.544678,1.918579,-81.078491,154.508057,-340.359497,0
3.423584,-0.728638,1.283691,26.648560,252.530518,-631.497192,0
3.145508,-0.541748,1.099609,-103.783569,338.223877,-688.320923,0
2.674927,-0.567993,0.846680,-76.073608,440.762939,-558.499146,0
2.828125,-0.623535,-0.459229,-315.697632,458.035889,-426.663208,0
2.408203,-0.453613,-1.200195,-57.030640,276.883545,-180.691528,0
3.480347,-1.173706,-1.493652,-56.603394,53.739014,-297.085571,0
3.264526,-1.466187,0.095459,110.388794,-312.716064,246.066284,0
3.996094,-0.543823,0.044800,272.742310,-387.789307,568.820190,0
3.995605,0.228638,1.246094,289.526978,-528.048096,848.910522,0
3.682373,2.132202,1.865234,326.453247,-310.579834,781.710815,0
2.476929,2.765259,0.518799,250.708618,-144.442139,548.251343,0
1.541626,1.589722,0.848389,-216.454468,55.753174,38.607788,0
1.058594,0.760376,0.719971,65.588989,-6.441650,-87.612915,0
0.238647,0.901978,0.484619,-88.402710,13.211670,-254.360962,0
-0.026001,-0.228271,0.017456,-254.052124,98.050537,-438.748169,0
-0.033203,-1.371582,0.209351,71.448364,-24.935303,-129.849243,0
0.336426,-0.921265,1.758057,-118.737183,-10.164795,-165.554810,0
0.457275,-1.036133,0.157227,-302.453003,77.969971,-160.977173,0
0.588501,-0.130127,0.919434,89.697876,7.474365,-42.324829,0
0.725586,-0.524780,0.349731,-100.182495,30.850830,-206.082153,0
0.578369,-0.616089,0.612915,-29.015503,10.343018,-104.946899,0
0.630493,-0.587769,1.348511,-81.322632,3.995361,-121.609497,0
0.175293,-0.429565,2.799561,-125.817261,74.552002,-126.248169,0
0.183105,-1.285767,2.866211,-138.268433,179.166260,-84.255981,0
