"-1.16
","-1.16
","-1.16
","-1.16
","-1.10
","-1.16
","-1.10
","-1.10
","-1.10
","-1.10
","-1.16
","-1.16
","-1.10
","-1.10
","-1.16
","-1.16
","-1.16
","-1.16
","-1.10
","-1.16
","-1.16
","-1.16
","-1.16
","-1.16
","-1.10
","-1.10
","-1.16
","-1.10
","-1.16
","-1.16
","-1.10
","-1.10
","-1.10
","-1.10
","-1.10
","-1.16
","-1.16
","-1.10
","-1.16
","-1.10
","-1.10
","-1.10
","-1.10
","-1.16
","-1.28
","-1.16
","-1.10
","-1.10
","-1.16
","-1.10
","-1.16
","-1.22
","-1.16
","-1.22
","-1.22
","-1.16
","-1.34
","-1.34
","2.14
","6.71
","6.04
","1.40
","-3.30
","-8.54
","-13.37
","-18.68
","-21.30
","-18.68
","-7.69
","1.22
","5.13
","-2.20
","-104.19
","-183.11
","-149.72
","-128.48
","-123.66
","-112.18
","-106.08
","-105.53
","-100.28
","-89.78
","-76.78
","-61.89
","-46.94
","-35.77
","-24.60
","-18.55
","-25.15
","-25.57
","-4.46
","12.15
","13.55
","-14.77
","-49.19
","-88.32
","-107.30
","-98.51
","-87.04
","-73.24
","-49.80
","-21.48
","5.07
","27.28
","42.85
","50.54
","51.27
","47.18
","37.48
","23.50
","9.46
","0.67
","-2.87
","-4.15
","-2.38
","3.05
","5.49
","0.73
","-11.60
","-26.98
","-43.03
","-56.58
","-65.92
","-70.98
","-74.34
","-76.54
","-78.74
","-74.89
","-69.15
","-60.91
","-53.22
","-50.90
","-53.10
","-59.88
","-67.99
","-72.81
","-74.95
","-76.60
","-79.65
","-83.92
","-88.38
","-94.12
","-103.39
","-110.78
","-112.43
","-107.12
","-93.26
","-71.90
","-46.69
","-25.82
","-22.40
","-41.08
","-67.81
","-87.89
","-95.46
","-92.59
","-92.04
","-100.34
","-114.20
","-121.58
","-106.32
","-91.49
","-89.60
","-90.39
","-92.59
","-102.60
","-107.48
","-101.75
","-91.13
","-81.54
","-57.80
","-47.24
","-64.45
","-59.69
","-45.29
","-38.15
","-28.44
","-18.86
","-11.84
","-5.92
","-4.21
","-7.26
","-10.68
","-11.54
","-14.28
","-20.45
","-35.16
","-59.08
","-93.26
","-124.94
","-139.40
","-135.25
","-128.42
","-129.94
","-130.19
","-122.56
","-107.60
","-95.64
","-88.68
","-78.37
","-72.20
","-69.15
","-65.98
","-61.34
","-57.13
","-57.19
","-55.54
","-50.54
","-46.26
","-45.41
","-44.43
","-38.94
","-31.49
","-23.99
","-19.29
","-20.75
","-24.41
","-25.21
","-22.71
","-18.92
","-13.31
","-11.05
","-13.37
","-14.83
","-15.93
","-16.17
","-16.42
","-19.04
","-19.10
","-15.87
","-12.76
","-13.00
","-14.40
","-15.63
","-16.60
","-12.82
","-5.25
","0.00
","0.24
","-3.05
","-5.49
","-5.62
","-6.23
","-8.79
","-15.14
","-24.78
","-33.75
","-39.00
","-41.56
","-43.21
","-44.13
","-44.80
","-46.08
","-47.85
","-50.42
","-52.98
","-54.57
","-55.42
","-56.09
","-56.21
","-56.70
","-58.35
","-60.00
","-61.65
","-64.58
","-68.91
","-74.58
","-81.67
","-88.81
","-93.51
","-93.20
","-89.29
","-84.53
","-80.14
","-77.09
","-74.46
","-71.84
","-71.41
","-75.74
","-85.75
","-99.91
","-114.87
","-124.82
","-126.53
","-121.28
","-112.18
","-101.32
","-91.25
","-84.53
","-79.90
","-73.00
","-59.88
","-41.69
","-23.93
","-12.02
","-7.02
","-6.16
","-7.02
","-7.26
","-5.68
","-2.62
","0.85
","4.03
","6.96
","10.56
","15.75
","24.35
","36.93
","51.70
","62.87
","66.83
","67.02
","67.63
","68.91
","69.27
","69.34
","71.66
","76.60
","82.15
","86.49
","89.66
","92.90
","94.73
","93.20
","89.23
","85.08
","81.05
","77.09
","73.43
","69.89
","66.71
","63.11
","56.03
","44.68
","31.80
","20.20
","10.56
","3.42
","-0.12
","0.49
","3.72
","7.51
","11.23
","13.49
","13.18
","10.19
","5.37
","1.89
","0.24
","-0.67
","-1.65
","-3.72
","-4.82
","-3.48
","-1.46
","-1.46
","-3.05
","-4.46
","-6.04
","-8.00
","-9.58
","-11.47
","-12.51
","-11.47
","-10.13
","-9.58
","-10.01
","-10.80
","-10.56
","-7.57
","-4.15
","-2.99
","-4.09
","-5.62
","-6.77
","-7.81
","-8.91
","-9.52
","-10.13
","-11.54
","-14.16
","-17.03
","-18.19
","-16.60
","-12.82
","-8.97
","-7.26
","-8.24
","-9.83
","-10.86
","-12.57
","-14.04
","-14.40
","-13.92
","-11.72
","-7.69
","-3.85
","-1.22
","3.05
","7.32
","8.42
","6.90
","4.70
","1.28
","-2.20
","-3.66
","-2.75
","-0.98
","-0.12
","-0.18
","-0.55
","-1.83
","-3.48
","-4.46
","-3.91
","-2.20
","-0.92
","-1.53
","-3.54
","-5.43
","-6.23
","-6.23
","-6.10
","-5.80
","-5.37
","-4.52
","-3.23
","-2.01
","-1.34
","-1.16
","-1.77
","-2.75
","-2.38
","-0.43
","1.89
","3.11
","2.75
","1.95
","1.16
","0.24
","-0.31
","-0.06
","0.85
","2.87
","4.70
","5.25
","5.43
","5.62
","6.16
","7.08
","7.02
","6.23
","5.62
","5.37
","5.68
","6.90
","7.87
","8.12
","8.00
","8.30
","10.07
","12.08
","13.12
","12.21
","10.99
","10.86
","11.90
","13.31
","14.16
","14.53
","14.47
","14.22
","14.16
","13.79
","12.94
","12.27
","11.84
","11.60
","11.11
","10.74
","10.50
","9.64
","8.42
","8.00
","8.42
","8.97
","8.73
","7.51
","6.16
","5.62
","5.13
","4.52
","5.00
","6.35
","7.20
","7.02
","6.53
","5.86
","5.13
","4.39
","4.09
","3.85
","3.78
","3.78
","3.85
","3.97
","3.85
","3.60
","3.05
","2.14
","1.65
","1.83
","2.14
","2.08
","1.46
","1.28
","1.95
","3.66
","6.04
","8.18
","9.22
","9.28
","8.97
","8.18
","7.20
","6.47
","6.41
","7.20
","8.18
","8.85
","9.40
","9.52
","9.46
","9.40
","8.97
","7.57
","4.82
","2.50
","1.59
","1.34
","1.22
","1.10
","1.40
","2.38
","2.62
","2.01
","1.16
","0.92
","0.85
","0.98
","1.34
","1.65
","1.77
","1.22
","1.10
","1.40
","1.34
","0.43
","-0.43
","-0.85
","-1.40
","-1.65
","-1.46
","-2.20
","-3.97
","-5.55
","-6.04
","-5.43
","-4.52
","-4.27
","-4.46
","-4.58
","-4.58
","-4.21
","-3.60
","-3.60
","-3.54
","-2.75
","-1.77
","-1.59
","-2.26
","-2.87
","-3.36
","-3.36
","-3.17
","-3.42
","-4.03
","-4.03
","-3.48
","-3.30
","-3.17
","-2.69
","-2.01
","-1.10
","0.43
","2.14
","3.30
","4.09
","4.52
","4.21
","3.17
","2.56
","2.44
","3.17
","3.97
","3.54
","2.87
","2.44
","2.01
","1.83
","1.89
","1.77
","1.77
","1.16
","-0.49
","-2.08
","-2.56
","-2.62
","-3.48
","-5.13
","-6.77
","-7.69
","-7.63
","-7.45
","-7.39
","-7.08
","-5.92
","-4.33
","-3.30
","-3.60
","-4.70
","-6.29
","-7.69
","-8.30
","-8.48
","-7.69
","-5.74
","-3.85
","-3.30
","-3.85
","-4.58
","-5.00
","-4.58
","-3.78
","-3.48
","-3.54
","-3.11
","-2.20
","-1.83
","-1.95
","-2.32
","-1.89
","-1.59
","-1.77
","-2.01
","-2.26
","-2.99
","-3.30
","-2.69
","-1.83
","-1.04
","-0.61
","-0.73
","-1.16
","-1.71
","-2.20
","-2.01
","-1.65
","-0.98
","0.00
","0.92
","1.65
","1.89
","1.10
","-0.31
","-0.24
","0.85
","1.22
","0.37
","-1.22
","-2.14
","-0.92
","0.61
","0.55
","-0.55
","-1.10
","-0.55
","0.31
","0.55
","0.12
","-0.55
","-0.98
","-1.28
","-1.59
","-1.83
","-2.01
","-2.26
","-2.14
","-1.95
","-1.71
","-1.40
","-1.16
","-1.10
","-1.40
","-1.89
","-2.87
","-3.91
","-4.33
","-4.21
","-3.97
","-3.48
","-3.05
","-2.69
","-1.89
","-1.22
","-1.46
","-2.44
","-3.11
","-3.23
","-2.93
","-2.38
","-1.95
","-1.95
","-2.26
","-2.32
","-2.56
","-3.36
","-3.78
","-3.48
","-2.81
","-2.32
","-1.65
","-1.34
","-1.65
","-2.08
","-2.26
","-2.20
","-1.59
","-0.85
","-0.55
","-0.55
","-0.61
","-0.73
","-0.85
","-0.98
","-1.16
","-1.34
","-1.95
","-2.20
","-1.53
","-0.55
","-0.24
","-0.37
","-0.55
","-0.85
","-0.98
","-0.92
","-0.49
","0.49
","1.16
","1.10
","0.73
","0.98
","1.53
","2.14
","1.89
","-0.49
","-4.64
","-9.03
","-13.06
","-16.97
","-21.79
","-28.08
","-36.44
","-47.00
","-56.15
","-60.67
","-62.13
","-62.19
","-62.68
","-67.93
","-79.28
","-92.53
","-106.32
","-120.97
","-133.91
","-140.69
","-141.11
","-139.71
","-139.59
","-138.55
","-136.47
","-135.74
","-139.16
","-149.05
","-162.11
","-173.28
","-180.11
","-187.13
","-197.88
","-210.27
","-225.95
","-243.10
","-259.09
","-274.60
","-282.65
","-284.24
","-285.58
","-288.39
","-290.77
","-297.97
","-307.07
","-308.17
","-299.56
","-290.95
","-289.79
","-292.79
","-294.98
","-296.33
","-298.77
","-304.38
","-312.68
","-321.35
","-326.42
","-322.20
","-309.27
","-296.14
","-287.35
","-284.24
","-286.62
","-289.79
","-288.94
","-281.43
","-271.12
","-258.79
","-242.25
","-224.30
","-213.26
","-199.83
","-172.73
","-135.50
","-98.75
","-71.23
","-49.32
","-26.49
","-1.22
","26.61
","56.64
","87.10
","114.07
","137.88
","153.69
","159.00
","159.06
","157.23
","156.19
","159.67
","167.48
","178.16
","188.72
","199.34
","216.92
","243.23
","271.79
","297.18
","311.52
","309.14
","295.90
","283.57
","276.55
","271.36
","270.20
","272.52
","273.93
","274.96
","273.74
","266.85
","255.19
","241.82
","229.31
","218.02
","209.78
","207.28
","211.24
","215.27
","214.11
","208.92
","204.22
","201.48
","197.33
","192.57
","190.12
","189.27
","188.17
","187.19
","185.36
","181.95
","174.26
","159.97
","144.10
","134.28
","133.91
","139.83
","145.51
","144.17
","135.56
","122.92
","114.07
","114.14
","119.14
","123.11
","121.40
","112.12
","99.85
","88.87
","80.20
","72.20
","65.67
","60.36
","55.85
","52.98
","52.92
","53.77
","51.27
","45.84
","39.67
","33.45
","27.53
","22.83
","20.02
","17.46
","13.61
","9.22
","4.76
","1.40
","0.43
","1.65
","2.81
","2.87
","2.44
","1.71
","0.18
","-3.17
","-7.02
","-8.67
","-8.06
","-5.86
","-4.70
","-5.31
","-6.41
","-6.35
","-6.71
","-9.16
","-12.76
","-15.56
","-16.11
","-14.34
","-11.29
","-8.06
","-4.94
","-2.87
","-2.69
","-4.09
","-5.80
","-7.02
","-7.57
","-7.51
","-5.62
","-2.01
","-0.43
","-1.46
","-3.17
","-4.27
","-4.39
","-3.85
","-3.11
","-3.11
","-4.03
","-4.46
","-4.27
","-4.46
","-4.94
","-5.37
","-5.00
","-3.97
","-3.05
","-3.36
","-5.19
","-7.93
","-10.31
","-11.35
","-11.17
","-10.38
","-9.70
","-9.22
","-8.85
","-8.61
","-7.81
","-6.96
","-7.08
","-8.18
","-9.83
","-11.47
","-13.06
","-14.47
","-15.14
","-14.59
","-12.63
","-10.56
","-9.77
","-10.31
","-11.84
","-13.43
","-14.28
","-14.10
","-12.15
","-8.30
","-3.97
","-1.10
","-0.31
","-0.67
","-1.28
","-2.20
","-3.54
","-4.27
","-4.03
","-3.85
","-3.30
","-1.46
","0.06
","-0.37
","-2.38
","-3.91
","-3.78
","-3.11
","-2.56
","-1.89
","0.12
","2.08
","2.32
","1.77
","1.83
","1.95
","1.53
","1.28
","2.14
","4.21
","5.62
","5.37
","5.00
","4.82
","3.85
","2.62
","1.71
","1.53
","2.26
","3.23
","3.72
","3.30
","2.32
","1.34
","0.55
","0.18
","0.06
","0.73
","2.87
","4.76
","4.88
","4.33
","3.23
","1.89
","0.85
","0.24
","-0.49
","-1.10
","-1.46
","-1.28
","-0.79
","0.06
","0.55
","0.98
","0.92
","0.49
","-0.06
","-0.49
","-0.98
","-0.92
","-0.37
","0.18
","0.18
","0.12
","0.31
","0.79
","0.92
","0.61
","0.18
","0.00
","0.24
","0.73
","0.92
","1.16
","1.28
","1.59
","2.08
","2.50
","2.99
","3.30
","3.48
","3.42
","3.30
","2.99
","2.38
","1.77
","0.98
"
